cpu name =I7_5960X based on Haswell micro arch - Haswell-E decline - 4th generation Intel Core
 colidx: add:              6329472 size:            163800060
 a: add:            828329824 size:            327600120
 x: add:           1155929944 size:              1200016
 z: add:           1157129960 size:              1200016
 p: add:           1158329976 size:              1200016
 r: add:           1160730008 size:              1200016
 q: add:           1159529992 size:              1200016
loc(sm) = 0x45853e00	loc(add)=0x7ffd0d3c10a8


 NAS Parallel Benchmarks 3.3 -- CG Benchmark

 Size:     150000
 Iterations:    75
 Number of active processes:     1
 Number of nonzeroes per row:       15
 Eigenvalue shift: .110E+03
 sampling_check =            0
 sampling_check =            1
 Phase 1: 
loc(sm) = 0x45853e00

Starting memory sampling
fd_per_tid = 13
measure->nb_threads=1
33333333fd_per_tid = 13
sm = 0x45853e00
stop loc(add)0x45853e00

Memory read sampling results
pc=40293c, @=1159425200, src level=Local RAM Hit, latency=48
pc=402936, @=976502888, src level=LFB Hit, latency=147
pc=40293c, @=1159146464, src level=L3 Hit, latency=44
pc=40293c, @=1159148648, src level=L3 Hit, latency=42
pc=402936, @=977676264, src level=LFB Hit, latency=191
pc=402936, @=978060512, src level=LFB Hit, latency=32
pc=402942, @=140724825488616, src level=L1 Hit, latency=148
pc=402936, @=978826272, src level=LFB Hit, latency=140
pc=402942, @=140724825488616, src level=L1 Hit, latency=215
pc=40293c, @=1158804504, src level=L3 Hit, latency=47
pc=402936, @=979979504, src level=LFB Hit, latency=162
pc=40293c, @=1158377152, src level=L3 Hit, latency=87
pc=402932, @=82541476, src level=LFB Hit, latency=72
pc=402936, @=981144128, src level=L3 Hit, latency=218
pc=40293c, @=1158630544, src level=L3 Hit, latency=41
pc=40293c, @=1159264480, src level=L3 Hit, latency=51
